"external_gene_name","entrezgene_id"
"NMUR2",56923
"NBL1",4681
"NBL1",100532736
"BACH2",60468
"CPM",1368
"ADCYAP1R1",117
"CD37",951
"RCAN1",1827
"ERICH3",127254
"HECTD1",25831
"ITGA3",3675
"UROC1",131669
"HEY2",23493
"CHMP6",79643
"POT1",25913
"SCAI",286205
"DGCR6L",85359
"EEF1AKMT1",221143
"NRBP2",340371
"FOXK2",3607
"NENF",29937
"ERCC3",2071
"ELOF1",84337
"MARK1",4139
"IL17D",53342
"SNCG",6623
"CTAGE1",64693
"SLC35D1",23169
"GALNTL5",168391
"MMRN2",79812
"ZC2HC1B",153918
"ZNF627",199692
"PIEZO2",63895
"AKR1B15",441282
"GPR148",344561
"GOLGA1",2800
"FIGLA",344018
"AMER3",205147
"FAM25A",643161
"ACP5",54
"MEGF9",1955
"CLEC4F",165530
"NELFB",25920
"ESR1",2099
"WDR45B",56270
"PVALEF",388428
"ADIRF",10974
"ZFP2",80108
"ZNF674",641339
"RND3",390
"EXOSC7",23016
"TEAD2",8463
"WFDC12",128488
"ADAM29",11086
"CEBPE",1053
"BAIAP2",10458
"IL23R",149233
"HTR7",3363
"ZNF143",7702
"PI3",5266
"ZNF846",162993
"ABHD16B",140701
"ZNF454",285676
"BPGM",669
"MED8",112950
"PKLR",5313
"CRYBG2",55057
"STRN3",29966
"C1orf141",400757
"CC2D2A",57545
"HELLS",3070
"SLC25A15",10166
"NMRAL1",57407
"C1orf115",79762
"ARHGEF4",50649
"ZDHHC3",51304
"ABI3BP",25890
"LBR",3930
"TIMM10",26519
"HDAC4",9759
"MTARC2",54996
"CD207",50489
"TOR4A",54863
"CLK2",1196
"SMTNL1",219537
"NRARP",441478
"JMJD4",65094
"HMCES",56941
"UBE2L6",9246
"TFE3",7030
"ENTPD3",956
"GRM6",2916
"TBC1D15",64786
"FBXL12",54850
"PAH",5053
"SNAP47",116841
"C3orf22",152065
"MAP4K1",11184
"GDF10",2662
"ZNF879",345462
"CHST13",166012
"GDF2",2658
"GCN1",10985
"AK9",221264
"LRIG3",121227
"C12orf10",60314
"HCN3",57657
"CLEC3B",7123
"TXNRD3",114112
"PRSS38",339501
"CALCOCO2",10241
"SYNE1",23345
"HMOX2",3163
"WNT9A",7483
"RBBP8",5932
"GAK",2580
"NUP54",53371
"WNT3A",89780
"CROCC",9696
"ZNF354C",30832
"TP53TG3C",653550
"TP53TG3C",102723655
"TP53TG3C",102723713
"TP53TG3C",102724101
"TP53TG3C",102724127
"ADAMTS2",9509
"PFDN5",5204
"PIANP",196500
"SEMG1",6406
"FXN",2395
"ASCL1",429
"ABHD14A-ACY1",100526760
"ARF1",375
"KIDINS220",57498
"TM7SF3",51768
"CCDC155",147872
"PRKAB2",5565
"C2CD3",26005
"UBLCP1",134510
"YIPF5",81555
"AMDHD1",144193
"FOXB2",442425
"BRD3",8019
"MMD",23531
"SYCE1",93426
"EPHX4",253152
"THAP4",51078
"GRIA1",2890
"SETSIP",646817
"BRD3OS",266655
"EAF1",85403
"RBP3",5949
"H1-10",8971
"IL12B",3593
"SAG",6295
"RAB40B",10966
"TP53TG3E",102724101
"HYAL1",3373
"PTH2",113091
"ZNF488",118738
"SEMG2",6407
"GFY",100507003
"METTL6",131965
"RANBP3L",202151
"CHMP7",91782
"SLC17A7",57030
"SLC44A2",57153
"SLPI",6590
"LSM8",51691
"CYP2E1",1571
"ADRA1B",147
"PCIF1",63935
"NEUROD6",63974
"NOTCH2NLC",100996717
"RCOR2",283248
"NBPF19",101060226
"SERPINB2",5055
"TMEM100",55273
"LRP8",7804
"PHF20",51230
"PPME1",51400
"COLQ",8292
"MSR1",4481
"GPR62",118442
"ABCA8",10351
"FN3KRP",79672
"FBXW2",26190
"PJVK",494513
"NOLC1",9221
"FAM47E-STBD1",100631383
"TSPAN5",10098
"UBE2D2",7322
"PCTP",58488
"ACY1",95
"CHD1L",9557
"CEP104",9731
"FAM47E",100129583
"BRD1",23774
"RIC3",79608
"FBXO38",81545
"SLC9C1",285335
"FRG2B",441581
"ST7",7982
"PRKRA",8575
"ZNF16",7564
"SCARB2",950
"EVI5L",115704
"SERPINB10",5273
"NPIPA5",100288332
"FN3K",64122
"MMP2",4313
"FLT3LG",2323
"APTX",54840
"P4HA3",283208
"CHST7",56548
"ADNP2",22850
"TUB",7275
"TP53TG3B",729355
"TP53TG3B",102723655
"TP53TG3B",102723713
"TP53TG3B",102724101
"TP53TG3B",102724127
"ZNF683",257101
"CLCA2",9635
"ANKRD7",56311
"LSAMP",4045
"EIF3K",27335
"PDE2A",5138
"ECEL1",9427
"PLET1",349633
"USP41",373856
"PTS",5805
"SYNC",81493
"SCT",6343
"AATK",9625
"PKP2",5318
"ZC3H7A",29066
"EPB41L2",2037
"TASP1",55617
"LIN28A",79727
"LGALS1",3956
"TBC1D12",23232
"TBC1D2",55357
"SAMD12",401474
"RBBP4",5928
"VAX2",25806
"ATF3",467
"TP53TG3F",102724127
"ANKRD53",79998
"DPEP3",64180
"APOL1",8542
"NISCH",11188
"NAA40",79829
"PHC3",80012
"SLC7A8",23428
"AMY1B",277
"ANAPC16",119504
"DRD4",1815
"SMTN",6525
"CCP110",9738
"KCTD16",57528
"MOAP1",64112
"RAD18",56852
"OR5AU1",390445
"NAGK",55577
"CEP131",22994
"FAM160B1",57700
"CASP2",835
"MINDY3",80013
"ASCC1",51008
"ALDH16A1",126133
"ABCA9",10350
"SCAND1",51282
"PRSS56",646960
"GON7",84520
"CNBD2",140894
"UBR7",55148
"ELOVL3",83401
"ENAH",55740
"KCND2",3751
"GALNT11",63917
"STK11IP",114790
"ABHD17B",51104
"STBD1",8987
"PITX3",5309
"CAV3",859
"TMEM251",26175
"GCNT4",51301
"ZBED4",9889
"GADD45G",10912
"CLIC6",54102
"SSUH2",51066
"STRN",6801
"RPL13A",23521
"COX8A",1351
"AP006333.1",23769
"DBT",1629
"ATP8A2",51761
"PARD6G",84552
"MACROD1",28992
"SNRNP200",23020
"ANKRD31",256006
"PREP",5550
"NOL12",79159
"CAPN12",147968
"DESI2",51029
"SBF1",6305
"SYT10",341359
"TEX261",113419
"FAM71A",149647
"PAXBP1",94104
"OTUB1",55611
"PRR36",80164
"EPS8L2",64787
"CLCA1",1179
"RTCA",8634
"TRUB1",142940
"PRELID2",153768
"SLC9B2",133308
"SYT16",83851
"ANXA8",653145
"ATP6V1B1",525
"TRIOBP",11078
"CDC27",996
"PIH1D1",55011
"ACTN4",81
"C21orf62",56245
"RUNDC3B",154661
"TYW3",127253
"CLUH",23277
"ELF1",1997
"ARL1",400
"COX20",116228
"HLX",3142
"ZNF335",63925
"C1D",10438
"SH3RF2",153769
"C9orf85",138241
"CRYZ",1429
"MTARC1",64757
"GRXCR2",643226
"R3HCC1",203069
"PPP6R2",9701
"HNRNPU",3192
"TPX2",22974
"CHRND",1144
"OXTR",5021
"NFATC3",4775
"PPP1R13B",23368
"ABCB1",5243
"BDH2",56898
"UBL5",59286
"PLAGL1",5325
"LARP1B",55132
"ALG12",79087
"TAS2R7",50837
"ERCC6L2",375748
"ZNF74",7625
"RBPJL",11317
"TAS2R8",50836
"LGALS7",3963
"LGALS7",653499
"TAS2R9",50835
"LGALS7B",3963
"LGALS7B",653499
"FAM25G",100133093
"CLCA4",22802
"SRP9",6726
"LGALS4",3960
"GOLGA8T",653075
"GOLGA8T",653125
"YBX3",8531
"AGAP9",642517
"LAX1",54900
"ABHD14A",25864
"SPIC",121599
"BATF3",55509
"MAGOH",4116
"WBP4",11193
"ZFYVE21",79038
"CTAG2",30848
"HASPIN",83903
"OSBPL10",114884
"ITGAE",3682
"CRELD2",79174
"MAP3K7",6885
"ABHD14B",84836
"RPS11",6205
"TEPSIN",146705
"NEUROD4",58158
"SAMD14",201191
"TAS2R20",259295
"MATN4",8785
"CHCHD6",84303
"TAS2R31",259290
"TAS2R13",50838
"OXGR1",27199
"PRR4",5554
"PRR4",11272
"SENP6",26054
"TNFRSF11B",4982
"KCNA3",3738
"FCGRT",2217
"PIGA",5277
"RPS3",6188
"VPS13A",23230
"PCBP4",57060
"MRPL42",28977
"C9orf57",138240
"TAS2R19",259294
"TAS2R30",259293
"TAS2R46",259292
"HNRNPDL",9987
"TAS2R50",259296
"MRPL34",64981
"TPD52L2",7165
"TAS2R14",50840
"TAS2R14",106707243
"PRH2",5555
"CAMTA1",23261
"C20orf194",25943
"PDK2",5164
"RAD51",5888
"TBCD",6904
"ANO8",57719
"CD200",4345
"TSPAN12",23554
"NAP1L4",4676
"OR9K2",441639
"TAS2R43",259289
"TAS2R43",259291
"GABRA2",2555
"TAS2R10",50839
"EPPK1",83481
"MED21",9412
"CDH17",1015
"DDA1",79016
"DMKN",93099
"ZNF860",344787
"KLKB1",3818
"DEAF1",10522
"SRP14",6727
"GAD2",2572
"C18orf54",162681
"ABHD8",79575
"COLEC10",10584
"RFC2",5982
"NCOA7",135112
"KLHL22",84861
"RCN3",57333
"MAL2",114569
"XPO4",64328
"AC140504.1",255027
"CDCP1",64866
"MARF1",9665
"MBNL2",10150
"TMEM80",283232
"ARL6IP5",10550
"SCARF2",91179
"KIF18A",81930
"DYSF",8291
"CYP4V2",285440
"PRRG2",5639
"RUFY1",80230
"RAB3B",5865
"TMEM158",25907
"STARD6",147323
"SEMA3C",10512
"HGFAC",3083
"RGS3",5998
"LMOD3",56203
"ATRNL1",26033
"ALG10",84920
"NOSIP",51070
"PPP6C",5537
"ACTN3",89
"ENTPD4",9583
"CCN3",4856
"SH3GL1",6455
"EPHX1",2052
"RSPH10B2",728194
"ESF1",51575
"ING3",54556
"OR10A7",121364
"AFP",174
"FANCG",2189
"FYN",2534
"EGFR",1956
"RGS20",8601
"ITPRID1",223075
"MED11",400569
"CXCL16",58191
"ZNF823",55552
"OR2T4",127074
"DUSP10",11221
"ZMYND15",84225
"MPV17L",255027
"OR2T6",254879
"LOXL2",4017
"TMEM63A",9725
"HINT3",135114
"BMERB1",89927
"XDH",7498
"GUCD1",83606
"RELA",5970
"DOCK9",23348
"FAM110C",642273
"CDC14A",8556
"CCZ1B",221960
"KIR2DS2",100132285
"FMO5",2330
"ZNF441",126068
"PIN1",5300
"HSFY2",159119
"KIR2DL2",3803
"FGF20",26281
"METTL15",196074
"AMY1C",278
"DDX28",55794
"ZNF491",126069
"IL27",246778
"OR6C74",254783
"PRR12",57479
"SEPTIN7",989
"MRPS33",51650
"DPEP2",64174
"OR6C6",283365
"LMO1",4004
"WRNIP1",56897
"LRRC63",220416
"NSMCE1",197370
"SF3B5",83443
"WFIKKN1",117166
"GBF1",8729
"RAB40C",57799
"STX11",8676
"GU182339.2",102725023
"RRAS",6237
"PABPN1",8106
"GAB3",139716
"GPM6A",2823
"TMEM178B",100507421
"HMSD",284293
"LRRC8E",80131
"PTPN23",25930
"DYNAP",284254
"SERPINB8",5271
"SCAF1",58506
"FO681492.1",102724488
"NUPR1",26471
"BTLA",151888
"ZNF440",126070
"CCNL2",81669
"CXXC5",51523
"KCNH5",27133
"EPHB4",2050
"DUS2",54920
"ATG5",9474
"ZNF804B",219578
"RGPD5",84220
"NPY4R2",100996758
"SIPA1L2",57568
"TEX47",219557
"ZMYND8",23613
"BCL2L2",599
"CD53",963
"GGT1",2678
"RAB27B",5874
"HEATR5B",54497
"NSL1",25936
"NME6",10201
"DENND11",57189
"RNF212B",100507650
"LRRC75B",388886
"FAM25C",644054
"ZNF439",90594
"AGK",55750
"LARS1",51520
"BCL2L12",83596
"ZNF69",7620
"C12orf71",728858
"VEGFD",2277
"SNRPD3",6634
"BCL2L2-PABPN1",100529063
"CEBPB",1051
"B3GALNT1",8706
"TMPRSS11B",132724
"RAP2A",5911
"MMP9",4318
"SLC12A9",56996
"PPP1R3E",90673
"OR6C1",390321
"NDUFA10",4705
"LRIF1",55791
"OR6C3",254786
"RPL14",9045
"IRF1",3659
"OR6C75",390323
"LRIG2",9860
"MAP2K7",5609
"MYH9",4627
"NAT10",55226
"KIR2DL5B",553128
"BMF",90427
"HOMEZ",57594
"SLC12A5",57468
"VAMP3",9341
"OR2T1",26696
"OR2T7",81458
"OR2T2",401992
"GARNL3",84253
"OR2T3",343173
"OR2T5",401993
"METTL21C",196541
"RABEPK",10244
"SGF29",112869
"TNNT3",7140
"SERPING1",710
"STK38L",23012
"IL4R",3566
"HAL",3034
"C1orf35",79169
"ZNF589",51385
"CCDC130",81576
"PRDM1",639
"GOLGA8R",101059918
"HLTF",6596
"SVIL",6840
"PSD2",84249
"HSPA5",3309
"RAD50",10111
"GPD1L",23171
"NUDT2",318
"IRF3",3661
"ZNF619",285267
"GDA",9615
"MYL4",4635
"AL845331.2",100509620
"TUBD1",51174
"CHCHD7",79145
"NRXN2",9379
"IL12RB2",3595
"TNS3",64759
"PBRM1",55193
"SRD5A2",6716
"TUSC2",11334
"MYORG",57462
"IFNGR2",3460
"ZNF620",253639
"HYAL2",8692
"TGFBR3L",100507588
"PIP4P2",55529
"MAP10",54627
"PRH1",5554
"ZNF763",284390
"B3GNTL1",146712
"BMX",660
"DPEP2NB",100131303
"TTLL1",25809
"ESRP2",80004
"ZNF700",90592
"NCK2",8440
"C9orf24",84688
"CALM1",801
"ATP5MC1",516
"ITGB3",3690
"DGKD",8527
"KIF5A",3798
"PRR20A",122183
"GRHL1",29841
"PRR20C",729240
"TMEM50B",757
"CTTNBP2NL",55917
"AFM",173
"PRR20B",729233
"RPP30",10556
"FAM114A2",10827
"EFCAB13",124989
"GOLGA8Q",727909
"GOLGA8Q",728047
"PIR",8544
"NCBP3",55421
"C12orf42",374470
"MRPL20",55052
"SLC39A9",55334
"TEKT4",150483
"ZNF750",79755
"UBE2Z",65264
"KLHL7",55975
"CHST2",9435
"TXNDC12",51060
"CLIP2",7461
"IKBKB",3551
"ECRG4",84417
"C1orf146",388649
"CTSF",8722
"WDR92",116143
"CCDC168",643677
"TFDP2",7029
"ATRN",8455
"MTNR1A",4543
"STEAP2",261729
"TEX30",93081
"BPY2B",442867
"EFCAB12",90288
"ATP13A2",23400
"HNRNPL",3191
"MRI1",84245
"PLAC8L1",153770
"F11",2160
"YPEL4",219539
"KTI12",112970
"PPP3R1",5534
"TIGD1",200765
"CHRNG",1146
"FRMD4B",23150
"CSF2RA",1438
"FOXI1",2299
"PNO1",56902
"SNAPC2",6618
"CLP1",10978
"POLK",51426
"DDIT4",54541
"PSMD5",5711
"CAPZA1",829
"PPP4R3B",57223
"C19orf53",28974
"SDC4",6385
"PCDHB2",56133
"SHLD2",54537
"ERH",2079
"FIG4",9896
"LATS2",26524
"DIRAS2",54769
"IL13",3596
"RPAP1",26015
"PCDHB1",29930
"OTUD6B",51633
"GLUD1",2746
"TIMM44",10469
"SH3RF1",57630
"C5orf58",133874
"CCDC87",55231
"WNT2B",7482
"FAM135B",51059
"FRAT1",10023
"OLFM2",93145
"SLC35A5",55032
"LCP2",3937
"KBTBD6",89890
"STEAP1",26872
"TMEM175",84286
"LTA4H",4048
"DFFB",1677
"KBTBD7",84078
"ENOPH1",58478
"YTHDC1",91746
"ST7L",54879
"MTRF1",9617
"MEMO1",51072
"GPR6",2830
"MFAP3",4238
"IL5",3567
"ATG3",64422
"GPRC5B",51704
"RGS22",26166
"SP140L",93349
"PIP4K2C",79837
"CTXN1",404217
"ABCA6",23460
"TSHZ2",128553
"GALNT10",55568
"PTPN1",5770
"CHRNA2",1135
"NELFE",7936
"MYLK2",85366
"ECH1",1891
"GFRA1",2674
"TUBE1",51175
"NRG2",9542
"MRPL33",9553
"SUCLG1",8802
"HID1",283987
"IQCK",124152
"LIMS3",96626
"DOK7",285489
"UBXN6",80700
"KIAA1522",57648
"SIPA1L1",26037
"RBKS",64080
"SERPINB1",1992
"SAP18",10284
"PGRMC2",10424
"MFAP2",4237
"BABAM2",9577
"DPY30",84661
"TM4SF5",9032
"CCN6",8838
"CCDC172",374355
"KNOP1",400506
"TRMT11",60487
"ZSWIM4",65249
"PDCD11",22984
"ZFAND5",7763
"PCDHB16",57717
"PCDHB5",26167
"LDHA",3939
"PCDHB3",56132
"TMEM150C",441027
"RAB3A",5864
"VMO1",284013
"RINL",126432
"VPS35L",57020
"CMTM8",152189
"RSL1D1",26156
"RALGAPA1",253959
"PCDHB10",56126
"MPV17L2",84769
"TPH2",121278
"ALDH8A1",64577
"MCPH1",79648
"CCDC68",80323
"RPS6KA3",6197
"NFKB1",4790
"PCDHB13",56123
"PCDHB11",56125
"PCDHB8",56128
"CDR2L",30850
"PCDHB14",56122
"METRNL",284207
"PCDHB15",56121
"ADM5",199800
"CHAF1A",10036
"THEMIS",387357
"PCDHB6",56130
"CALD1",800
"PCDHB12",56124
"PRMT1",3276
"PCDHB9",56127
"TRHDE",29953
"ANGPT2",285
"C1GALT1",56913
"KLRG1",10219
"ASAH1",427
"PCDHB4",56131
"PCDHB7",56129
"MICU3",286097
"ATP5MPL",9556
"SKIV2L",6499
"ANKRD65",441869
"HHIPL2",79802
"PDE4C",5143
"CMTM7",112616
"ASB7",140460
"FAM229B",619208
"TMEM88B",643965
"HMGCR",3156
"RNFT1",51136
"HLA-DRB4",3126
"NFKBIB",4793
"CCS",9973
"PPP1R17",10842
"KANK1",23189
"COL5A3",50509
"CMTM6",54918
"LINS1",55180
"ATAD2",29028
"SH3GLB1",51100
"RPS6KB1",6198
"SLC25A37",51312
"HTR4",3360
"FRAT2",23401
"IFT122",55764
"FBLN2",2199
"SIRT2",22933
"SDR16C5",195814
"VWA1",64856
"CPED1",79974
"ATXN7L1",222255
"PTER",9317
"GFRA4",64096
"STK33",65975
"EIF4E",1977
"C1QL3",389941
"MAP4K4",9448
"GGNBP2",79893
"LEFTY1",10637
"C1orf174",339448
"SLC4A3",6508
"TACC2",10579
"PYCR2",29920
"ZC3H11A",9877
"TAF1A",9015
"SOCS2",8835
"LRPAP1",4043
"CSMD2",114784
"TPSAB1",7177
"CALHM2",51063
"PWWP2A",114825
"PCNX2",80003
"ATAD3C",219293
"TMEM135",65084
"TTC1",7265
"NMD3",51068
"CALHM1",255022
"SMIM4",440957
"COL28A1",340267
"SLC16A7",9194
"GNL3",26354
"CERT1",10087
"RDH8",50700
"CPT1C",126129
"DNAJC5",80331
"NANOS3",342977
"KMT2C",58508
"STIP1",10963
"MRPL58",3396
"EIF4E2",9470
"DAZ3",57054
"CC2D1A",54862
"MTMR3",8897
"DOCK8",81704
"ZDHHC5",25921
"SLC26A7",115111
"RSU1",6251
"NT5DC2",64943
"FBXO43",286151
"KCTD2",23510
"EGF",1950
"TMEM272",283521
"SLC9A9",285195
"DHRS12",79758
"CALHM3",119395
"AGBL3",340351
"USP40",55230
"ATP5PD",10476
"GLTPD2",388323
"LGALS8",3964
"SERPINB9",5272
"NEURL1",9148
"CCER2",643669
"SZT2",23334
"C19orf57",79173
"NUP42",11097
"SRGAP3",9901
"SULT1A2",6799
"NTPCR",84284
"CAMKK1",84254
"MFAP1",4236
"OR4F3",26683
"WDFY2",115825
"EPHA7",2045
"TMEM140",55281
"FBXO27",126433
"NEK4",6787
"CYREN",78996
"MAP3K2",10746
"PNPT1",87178
"MRPS12",6183
"C8orf33",65265
"HSPA1L",3305
"PSMB6",5694
"ADRB2",154
"HSPA1A",3303
"GOLGA8H",728498
"AC008770.4",284391
"HSPA1B",3304
"HMGB4",127540
"ZNF433",163059
"SARS2",54938
"SPCS1",28972
"PNLIPRP3",119548
"ZNF217",7764
"SLC16A5",9121
"ZBED6",9877
"ZBED6",100381270
"ADRA2C",152
"TCHH",7062
"GLT8D1",55830
"TATDN3",128387
"CNRIP1",25927
"NDUFAF5",79133
"TXN2",25828
"FLG2",388698
"ALKBH8",91801
"FLG",2312
"ENPP2",5168
"HRNR",388697
"ZNF625",90589
"IMPG2",50939
"RPL37A",6168
"CRNN",49860
"ZNF20",7568
"EFHD1",80303
"ERCC5",2073
"ERCC5",100533467
"PLEK",5341
"HORMAD2",150280
"SETD5",55209
"ZNF878",729747
"RPTN",126638
"ZNF844",284391
"A2M",2
"OR6B2",389090
"OR6B3",150681
"ARMC7",79637
"COPS9",150678
"DAB2",1601
"TSKS",60385
"HYI",81888
"ADAMTS16",170690
"PFKM",5213
"PLXNA1",5361
"APBB1IP",54518
"NT5C",30833
"SYK",6850
"OTOS",150677
"PPP1R9B",84687
"DKC1",1736
"LRRC69",100130742
"POMGNT2",84892
"UGT1A10",54575
"SYTL2",54843
"HEATR6",63897
"RHOJ",57381
"POLR2K",5440
"FBXO17",115290
"STAB1",23166
"RSPO3",84870
"SGCA",6442
"SH3PXD2A",9644
"CALCOCO1",57658
"TPSD1",23430
"CENPW",387103
"TCEA1",6917
"ALG10B",144245
"ENTPD6",955
"GSPT1",2935
"ACP7",390928
"WDR76",79968
"AP2A1",160
"KCNE3",10008
"GPC1",2817
"GPHB5",122876
"TAFA2",338811
"CBL",867
"UGT1A7",54577
"PAK4",10298
"UBE2I",7329
"PGM2L1",283209
"WASF1",8936
"IQCN",80726
"AJAP1",55966
"USP15",9958
"DRAM2",128338
"MED19",219541
"UGT1A6",54578
"ICE1",23379
"ANO10",55129
"NKX3-1",4824
"BIVM",54841
"MAL",4118
"NKX2-6",137814
"STC1",6781
"C9",735
"RASSF1",11186
"OR6C65",403282
"JUND",3727
"OR6C76",390326
"MCAM",4162
"GEM",2669
"PODNL1",79883
"FRMPD2",143162
"ABCA5",23461
"PLEKHD1",400224
"C3orf56",285311
"PRR20G",100419008
"SELENOF",9403
"FAT1",2195
"FUZ",80199
"OR2AP1",121129
"OR6C68",403284
"DDX3X",1654
"TMEM132C",92293
"POGLUT2",79070
"OR6C4",341418
"IGFBP2",3485
"OR6C70",390327
"RIPOR3",140876
"NCCRP1",342897
"OR6C2",341416
"PURA",5813
"SYCN",342898
"DCAF15",90379
"IFNL3",282617
"CYP2C18",1562
"CCDC177",56936
"CEPT1",10390
"TYRO3",7301
"LSM4",25804
"MBOAT2",129642
"TNP1",7141
"CYP2C19",1557
"UGT1A8",54576
"IGFBP5",3488
"KCNIP1",30820
"DNAH6",1768
"IFNL2",282616
"SNRPE",6635
"METTL26",84326
"ELAVL1",1994
"AC090517.4",54816
"UGT1A9",54600
"IFNL1",282618
"ZNF280D",54816
"DTX3",196403
"ABTB2",25841
"CABLES1",91768
"LRFN1",57622
"STN1",79991
"SUMO2",6613
"IGIP",492311
"GMFG",9535
"UGT1A4",54657
"MANEA",79694
"ZNF26",7574
"SUSD6",9766
"THUMPD3",25917
"ILF3",3609
"ABCA10",10349
"PRR20D",729246
"JPT1",51155
"BTF3L4",91408
"RAP1GAP2",23108
"PKD1L1",168507
"PRR20E",729250
"SCD5",79966
"WDYHV1",55093
"POLD3",10714
"KCNMB1",3779
"DNAI1",27019
"ITPRIPL1",150771
"CCL25",6370
"HS2ST1",9653
"TCTN1",79600
"EIF2AK2",5610
"ZNF136",7695
"SLCO2A1",6578
"PFDN1",5201
"LRRK1",79705
"WNT16",51384
"HEATR1",55127
"ZNF44",51710
"SNRK",54861
"FOXRED2",80020
"XRCC2",7516
"NFKB2",4791
"CYSTM1",84418
"CRADD",8738
"UGT1A3",54659
"UGT1A1",54658
"PGPEP1",54858
"FAM219A",203259
"RNF146",81847
"ABHD5",51099
"UGT1A5",54579
"UFL1",23376
"MIOS",54468
"GDF15",9518
"SAMD4B",55095
"CDHR3",222256
"TMEM241",85019
"ANXA2",302
"SCN3B",55800
"LRRC25",126364
"LIPT2",387787
"FUT9",10690
"GTPBP3",84705
"PCDH17",27253
"NUDT16",131870
"COL22A1",169044
"ATAD3B",83858
"SPATA45",149643
"TCF12",6938
"MRPL55",128308
"MRPS5",64969
"SAP30L",79685
"AIM2",9447
"HBEGF",1839
"ZNF618",114991
"ALDH1A3",220
"ANKFN1",162282
"SPAG1",6674
"SLC35G4",646000
"PAF1",54623
"HAND1",9421
"PTPN12",5782
"FLVCR1",28982
"CIAO2A",84191
"RPL27A",6157
"GPATCH11",253635
"KLHL4",56062
"POLR2F",5435
"ANKRD1",27063
"ADAM33",80332
"MAP3K21",84451
"BUB1B",701
"ZNF514",84874
"FABP6",2172
"NAA16",79612
"PCGF5",84333
"BTBD7",55727
"BTBD18",643376
"RNF19A",25897
"SELENOH",280636
"SOX13",9580
"EPHA4",2043
"GPR88",54112
"COX7B2",170712
"NOG",9241
"TMX2",51075
"CCDC70",83446
"PNLIP",5406
"DENND2B",6764
"C22orf23",84645
"TRIP6",7205
"MED29",55588
"TRIM25",7706
"ELOVL6",79071
"SENP1",29843
"EIF4E3",317649
"OR10P1",121130
"DNAJC28",54943
"ZFP36",7538
"HDGFL2",84717
"SOX10",6663
"HVCN1",84329
"FAM3C",10447
"FBXO48",554251
"SMIM10L1",100129361
"PIGO",84720
"PLEKHG2",64857
"TAS2R45",259289
"TAS2R45",259291
"PAK6",56924
"PAK6",106821730
"GART",2618
"C17orf67",339210
"IL17RB",55540
"CTNND1",1500
"BORCS5",118426
"KCNK1",3775
"DGKE",8526
"TMSB10",9168
"CUBN",8029
"GPR27",2850
"MIPOL1",145282
"ZNF563",147837
"TRABD2A",129293
"RUNX1",861
"ZFYVE9",9372
"HECTD2",143279
"VCAM1",7412
"UTS2",10911
"FOXP1",27086
"FHL5",9457
"MBD4",8930
"MICB",4277
"KLF11",8462
"GABRA4",2557
"SLC35F3",148641
"PER3",8863
"PROKR1",10887
"ZNF442",79973
"APLF",200558
"PLIN4",729359
"EML1",2009
"HPS3",84343
"RPS16",6217
"PENK",5179
"MED15",51586
"ISYNA1",51477
"MPP1",4354
"GABRB1",2560
"ITGA7",3679
"AKT1S1",84335
"GPR63",81491
"PPP1R3C",5507
"ZNF791",163049
"NDUFAF4",29078
"TPRA1",131601
"CC2D1B",200014
"SINHCAF",58516
"TRDMT1",1787
"CCNJL",79616
"CYS1",192668
"HOXC13",3229
"RYK",6259
"ZNF490",57474
"VASH2",79805
"ENHO",375704
"HOXC12",3228
"ZNF564",163050
"HTR6",3362
"THSD4",79875
"BCAS1",8537
"ZNF709",163051
"SUPT5H",6829
"SCLT1",132320
"LANCL2",55915
"CP",1356
"UTRN",7402
"HOXC11",3227
"ZNF443",10224
"MCCD1",401250
"PNKP",11284
"ATP6V1G2",534
"NCAPG2",54892
"ZNF799",90576
"TNKS2",80351
"COMMD8",54951
"DDX39B",7919
"CT62",196993
"COA6",388753
"SSBP4",170463
"ZDHHC2",51201
"ETNK2",55224
"DUSP16",80824
"LARP1",23367
"TDRD9",122402
"C4orf33",132321
"UBE3B",89910
"LEFTY2",7044
"IMPAD1",54928
"AGPAT5",55326
"ACKR1",2532
"HOXC8",3224
"CADM3",57863
"HOXC5",3222
"CCT6A",908
"PRMT6",55170
"HOXC10",3226
"OTOP1",133060
"METTL24",728464
"JADE1",79960
"AMOTL2",51421
"CDC40",51362
"HOXC4",3221
"SLC15A4",121260
"HOXC9",3225
"PDSS1",23590
"HOXC6",3223
"HNRNPC",3183
"RD3L",647286
"SULT1A1",6817
"ABI1",10006
"HTR3D",200909
"MANBA",4126
"FOXS1",2307
"EPB41",2035
"EEPD1",80820
"LMO4",8543
"SDE2",163859
"ZNF2",7549
"B4GALNT1",2583
"SERBP1",26135
"NUP85",79902
"PGD",5226
"ACTR3B",57180
"SYP",6855
"CREBL2",1389
"KLHL35",283212
"BAK1",578
"H3-3A",3020
"BLOC1S1",2647
"ITGB1BP2",26548
"RNPEPL1",57140
"PLVAP",83483
"TTC6",319089
"CPXCR1",53336
"HTR3C",170572
"SYPL1",6856
"RDH5",5959
"NCAPH",23397
"KCNK9",51305
"SLC26A1",10861
"CORT",1325
"CD180",4064
"CENPS-CORT",100526739
"KCNJ18",100134444
"CCDC194",110806280
"HTR3E",285242
"BST2",684
"TGIF2LX",90316
"DGKQ",1609
"METTL7B",196410
"RIT1",6016
"AMBP",259
"CENPS",378708
